TIMESTAMP               | EVENTO             |    PID | ESTADO       |    CPU% |       MEM | ALGORITMO    |  QUANTUM | DETALLE
------------------------+--------------------+--------+--------------+---------+-----------+--------------+----------+-----------------------------
2025-09-08 10:29:44.239 | INICIO_SIMULACION  |      - | READY        |       - |         - | SJF          |        - | tickMs=500, probNuevo=0.35
2025-09-08 10:29:46.429 | IDLE               |      - | IDLE         |       - |         - | SJF          |        - | sin procesos listos
2025-09-08 10:29:46.928 | IDLE               |      - | IDLE         |       - |         - | SJF          |        - | sin procesos listos
2025-09-08 10:29:47.429 | IDLE               |      - | IDLE         |       - |         - | SJF          |        - | sin procesos listos
2025-09-08 10:29:47.973 | CREAR_PROCESO      |      1 | READY        |      0% |      24MB | SJF          |        - | rafaga=6, prioridad=5
2025-09-08 10:29:47.974 | CAMBIO_ESTADO      |      1 | READY        |      0% |      24MB | SJF          |        - | NEW→READY
2025-09-08 10:29:47.975 | CAMBIO_ESTADO      |      1 | RUNNING      |      0% |      24MB | SJF          |        - | READY→RUNNING
2025-09-08 10:29:47.976 | EJECUTAR_TICK      |      1 | RUNNING      |     30% |     296MB | SJF          |        - | rafagaRestante=5
2025-09-08 10:29:48.428 | EJECUTAR_TICK      |      1 | RUNNING      |     36% |     120MB | SJF          |        - | rafagaRestante=4
2025-09-08 10:29:48.928 | EJECUTAR_TICK      |      1 | RUNNING      |     29% |     402MB | SJF          |        - | rafagaRestante=3
2025-09-08 10:29:49.428 | CREAR_PROCESO      |      2 | READY        |      0% |     105MB | SJF          |        - | rafaga=11, prioridad=1
2025-09-08 10:29:49.429 | CAMBIO_ESTADO      |      2 | READY        |      0% |     105MB | SJF          |        - | NEW→READY
2025-09-08 10:29:49.430 | EJECUTAR_TICK      |      1 | RUNNING      |     80% |     243MB | SJF          |        - | rafagaRestante=2
2025-09-08 10:29:49.928 | CREAR_PROCESO      |      3 | READY        |      0% |     116MB | SJF          |        - | rafaga=11, prioridad=2
2025-09-08 10:29:49.930 | CAMBIO_ESTADO      |      3 | READY        |      0% |     116MB | SJF          |        - | NEW→READY
2025-09-08 10:29:49.931 | EJECUTAR_TICK      |      1 | RUNNING      |     90% |     122MB | SJF          |        - | rafagaRestante=1
2025-09-08 10:29:50.428 | CREAR_PROCESO      |      4 | READY        |      0% |      25MB | SJF          |        - | rafaga=10, prioridad=3
2025-09-08 10:29:50.429 | CAMBIO_ESTADO      |      4 | READY        |      0% |      25MB | SJF          |        - | NEW→READY
2025-09-08 10:29:50.430 | EJECUTAR_TICK      |      1 | RUNNING      |      0% |       0MB | SJF          |        - | rafagaRestante=0
2025-09-08 10:29:50.431 | CAMBIO_ESTADO      |      1 | TERMINATED   |      0% |       0MB | SJF          |        - | RUNNING→TERMINATED
2025-09-08 10:29:50.432 | TERMINAR_PROCESO   |      1 | TERMINATED   |      0% |       0MB | SJF          |        - | fin_natural
2025-09-08 10:29:50.928 | CAMBIO_ESTADO      |      4 | RUNNING      |      0% |      25MB | SJF          |        - | READY→RUNNING
2025-09-08 10:29:50.930 | EJECUTAR_TICK      |      4 | RUNNING      |     85% |     255MB | SJF          |        - | rafagaRestante=9
2025-09-08 10:29:51.428 | CREAR_PROCESO      |      5 | READY        |      0% |     197MB | SJF          |        - | rafaga=9, prioridad=4
2025-09-08 10:29:51.430 | CAMBIO_ESTADO      |      5 | READY        |      0% |     197MB | SJF          |        - | NEW→READY
2025-09-08 10:29:51.431 | EJECUTAR_TICK      |      4 | RUNNING      |     35% |      50MB | SJF          |        - | rafagaRestante=8
2025-09-08 10:29:51.929 | EJECUTAR_TICK      |      4 | RUNNING      |     16% |     396MB | SJF          |        - | rafagaRestante=7
2025-09-08 10:29:52.429 | CREAR_PROCESO      |      6 | READY        |      0% |     194MB | SJF          |        - | rafaga=7, prioridad=2
2025-09-08 10:29:52.430 | CAMBIO_ESTADO      |      6 | READY        |      0% |     194MB | SJF          |        - | NEW→READY
2025-09-08 10:29:52.431 | EJECUTAR_TICK      |      4 | RUNNING      |     44% |     219MB | SJF          |        - | rafagaRestante=6
2025-09-08 10:29:52.929 | CREAR_PROCESO      |      7 | READY        |      0% |      16MB | SJF          |        - | rafaga=6, prioridad=4
2025-09-08 10:29:52.930 | CAMBIO_ESTADO      |      7 | READY        |      0% |      16MB | SJF          |        - | NEW→READY
2025-09-08 10:29:52.931 | EJECUTAR_TICK      |      4 | RUNNING      |     92% |      23MB | SJF          |        - | rafagaRestante=5
2025-09-08 10:29:53.429 | EJECUTAR_TICK      |      4 | RUNNING      |     97% |     413MB | SJF          |        - | rafagaRestante=4
2025-09-08 10:29:53.928 | CREAR_PROCESO      |      8 | READY        |      0% |     176MB | SJF          |        - | rafaga=6, prioridad=3
2025-09-08 10:29:53.930 | CAMBIO_ESTADO      |      8 | READY        |      0% |     176MB | SJF          |        - | NEW→READY
2025-09-08 10:29:53.931 | EJECUTAR_TICK      |      4 | RUNNING      |     20% |      86MB | SJF          |        - | rafagaRestante=3
2025-09-08 10:29:54.428 | CREAR_PROCESO      |      9 | READY        |      0% |      15MB | SJF          |        - | rafaga=9, prioridad=4
2025-09-08 10:29:54.429 | CAMBIO_ESTADO      |      9 | READY        |      0% |      15MB | SJF          |        - | NEW→READY
2025-09-08 10:29:54.430 | EJECUTAR_TICK      |      4 | RUNNING      |     39% |     194MB | SJF          |        - | rafagaRestante=2
2025-09-08 10:29:54.928 | EJECUTAR_TICK      |      4 | RUNNING      |     65% |     368MB | SJF          |        - | rafagaRestante=1
2025-09-08 10:29:55.428 | EJECUTAR_TICK      |      4 | RUNNING      |      0% |       0MB | SJF          |        - | rafagaRestante=0
2025-09-08 10:29:55.429 | CAMBIO_ESTADO      |      4 | TERMINATED   |      0% |       0MB | SJF          |        - | RUNNING→TERMINATED
2025-09-08 10:29:55.430 | TERMINAR_PROCESO   |      4 | TERMINATED   |      0% |       0MB | SJF          |        - | fin_natural
2025-09-08 10:29:55.929 | CAMBIO_ESTADO      |      7 | RUNNING      |      0% |      16MB | SJF          |        - | READY→RUNNING
2025-09-08 10:29:55.930 | EJECUTAR_TICK      |      7 | RUNNING      |     95% |      21MB | SJF          |        - | rafagaRestante=5
2025-09-08 10:29:56.428 | CREAR_PROCESO      |     10 | READY        |      0% |     127MB | SJF          |        - | rafaga=6, prioridad=1
2025-09-08 10:29:56.429 | CAMBIO_ESTADO      |     10 | READY        |      0% |     127MB | SJF          |        - | NEW→READY
2025-09-08 10:29:56.430 | EJECUTAR_TICK      |      7 | RUNNING      |     90% |     425MB | SJF          |        - | rafagaRestante=4
2025-09-08 10:29:56.928 | EJECUTAR_TICK      |      7 | RUNNING      |     83% |     290MB | SJF          |        - | rafagaRestante=3
2025-09-08 10:29:57.428 | EJECUTAR_TICK      |      7 | RUNNING      |     61% |      54MB | SJF          |        - | rafagaRestante=2
2025-09-08 10:29:57.928 | EJECUTAR_TICK      |      7 | RUNNING      |     79% |     199MB | SJF          |        - | rafagaRestante=1
2025-09-08 10:29:58.428 | EJECUTAR_TICK      |      7 | RUNNING      |      0% |       0MB | SJF          |        - | rafagaRestante=0
2025-09-08 10:29:58.429 | CAMBIO_ESTADO      |      7 | TERMINATED   |      0% |       0MB | SJF          |        - | RUNNING→TERMINATED
2025-09-08 10:29:58.430 | TERMINAR_PROCESO   |      7 | TERMINATED   |      0% |       0MB | SJF          |        - | fin_natural
2025-09-08 10:29:58.928 | CAMBIO_ESTADO      |      8 | RUNNING      |      0% |     176MB | SJF          |        - | READY→RUNNING
2025-09-08 10:29:58.929 | EJECUTAR_TICK      |      8 | RUNNING      |     58% |     148MB | SJF          |        - | rafagaRestante=5
2025-09-08 10:29:59.428 | CREAR_PROCESO      |     11 | READY        |      0% |     113MB | SJF          |        - | rafaga=9, prioridad=2
2025-09-08 10:29:59.430 | CAMBIO_ESTADO      |     11 | READY        |      0% |     113MB | SJF          |        - | NEW→READY
2025-09-08 10:29:59.431 | EJECUTAR_TICK      |      8 | RUNNING      |     37% |     301MB | SJF          |        - | rafagaRestante=4
2025-09-08 10:29:59.928 | EJECUTAR_TICK      |      8 | RUNNING      |     74% |      28MB | SJF          |        - | rafagaRestante=3
2025-09-08 10:30:00.428 | EJECUTAR_TICK      |      8 | RUNNING      |     11% |      43MB | SJF          |        - | rafagaRestante=2
2025-09-08 10:30:00.929 | CREAR_PROCESO      |     12 | READY        |      0% |      71MB | SJF          |        - | rafaga=5, prioridad=5
2025-09-08 10:30:00.930 | CAMBIO_ESTADO      |     12 | READY        |      0% |      71MB | SJF          |        - | NEW→READY
2025-09-08 10:30:00.931 | EJECUTAR_TICK      |      8 | RUNNING      |     14% |     391MB | SJF          |        - | rafagaRestante=1
2025-09-08 10:30:01.428 | EJECUTAR_TICK      |      8 | RUNNING      |      0% |       0MB | SJF          |        - | rafagaRestante=0
2025-09-08 10:30:01.429 | CAMBIO_ESTADO      |      8 | TERMINATED   |      0% |       0MB | SJF          |        - | RUNNING→TERMINATED
2025-09-08 10:30:01.430 | TERMINAR_PROCESO   |      8 | TERMINATED   |      0% |       0MB | SJF          |        - | fin_natural
2025-09-08 10:30:01.928 | CREAR_PROCESO      |     13 | READY        |      0% |     171MB | SJF          |        - | rafaga=8, prioridad=2
2025-09-08 10:30:01.929 | CAMBIO_ESTADO      |     13 | READY        |      0% |     171MB | SJF          |        - | NEW→READY
2025-09-08 10:30:01.930 | CAMBIO_ESTADO      |     12 | RUNNING      |      0% |      71MB | SJF          |        - | READY→RUNNING
2025-09-08 10:30:01.931 | EJECUTAR_TICK      |     12 | RUNNING      |     70% |     395MB | SJF          |        - | rafagaRestante=4
2025-09-08 10:30:02.428 | EJECUTAR_TICK      |     12 | RUNNING      |     68% |     379MB | SJF          |        - | rafagaRestante=3
2025-09-08 10:30:02.928 | EJECUTAR_TICK      |     12 | RUNNING      |     68% |     270MB | SJF          |        - | rafagaRestante=2
2025-09-08 10:30:03.428 | CREAR_PROCESO      |     14 | READY        |      0% |     184MB | SJF          |        - | rafaga=9, prioridad=1
2025-09-08 10:30:03.429 | CAMBIO_ESTADO      |     14 | READY        |      0% |     184MB | SJF          |        - | NEW→READY
2025-09-08 10:30:03.429 | EJECUTAR_TICK      |     12 | RUNNING      |     30% |     351MB | SJF          |        - | rafagaRestante=1
2025-09-08 10:30:03.928 | CREAR_PROCESO      |     15 | READY        |      0% |     142MB | SJF          |        - | rafaga=10, prioridad=3
