TIMESTAMP               | EVENTO             |    PID | ESTADO       |    CPU% |       MEM | ALGORITMO    |  QUANTUM | DETALLE
------------------------+--------------------+--------+--------------+---------+-----------+--------------+----------+-----------------------------
2025-09-06 00:55:04.184 | INICIO_SIMULACION  |      - | READY        |       - |         - | FCFS         |        - | tickMs=500, probNuevo=0.35
2025-09-06 00:55:20.966 | IDLE               |      - | IDLE         |       - |         - | FCFS         |        - | sin procesos listos
2025-09-06 00:55:21.467 | IDLE               |      - | IDLE         |       - |         - | FCFS         |        - | sin procesos listos
2025-09-06 00:55:21.967 | IDLE               |      - | IDLE         |       - |         - | FCFS         |        - | sin procesos listos
2025-09-06 00:55:22.487 | CREAR_PROCESO      |      1 | READY        |      0% |      24MB | FCFS         |        - | rafaga=6, prioridad=5
2025-09-06 00:55:22.489 | CAMBIO_ESTADO      |      1 | READY        |      0% |      24MB | FCFS         |        - | NEW→READY
2025-09-06 00:55:22.490 | CAMBIO_ESTADO      |      1 | RUNNING      |      0% |      24MB | FCFS         |        - | READY→RUNNING
2025-09-06 00:55:22.491 | EJECUTAR_TICK      |      1 | RUNNING      |     30% |     296MB | FCFS         |        - | rafagaRestante=5
2025-09-06 00:55:22.967 | EJECUTAR_TICK      |      1 | RUNNING      |     36% |     120MB | FCFS         |        - | rafagaRestante=4
2025-09-06 00:55:23.466 | EJECUTAR_TICK      |      1 | RUNNING      |     29% |     402MB | FCFS         |        - | rafagaRestante=3
2025-09-06 00:55:23.966 | CREAR_PROCESO      |      2 | READY        |      0% |     105MB | FCFS         |        - | rafaga=11, prioridad=1
2025-09-06 00:55:23.967 | CAMBIO_ESTADO      |      2 | READY        |      0% |     105MB | FCFS         |        - | NEW→READY
2025-09-06 00:55:23.969 | EJECUTAR_TICK      |      1 | RUNNING      |     80% |     243MB | FCFS         |        - | rafagaRestante=2
2025-09-06 00:55:24.467 | CREAR_PROCESO      |      3 | READY        |      0% |     116MB | FCFS         |        - | rafaga=11, prioridad=2
2025-09-06 00:55:24.469 | CAMBIO_ESTADO      |      3 | READY        |      0% |     116MB | FCFS         |        - | NEW→READY
2025-09-06 00:55:24.472 | EJECUTAR_TICK      |      1 | RUNNING      |     90% |     122MB | FCFS         |        - | rafagaRestante=1
2025-09-06 00:55:24.966 | CREAR_PROCESO      |      4 | READY        |      0% |      25MB | FCFS         |        - | rafaga=10, prioridad=3
2025-09-06 00:55:24.967 | CAMBIO_ESTADO      |      4 | READY        |      0% |      25MB | FCFS         |        - | NEW→READY
2025-09-06 00:55:24.969 | EJECUTAR_TICK      |      1 | RUNNING      |      0% |       0MB | FCFS         |        - | rafagaRestante=0
2025-09-06 00:55:24.971 | CAMBIO_ESTADO      |      1 | TERMINATED   |      0% |       0MB | FCFS         |        - | RUNNING→TERMINATED
2025-09-06 00:55:24.973 | TERMINAR_PROCESO   |      1 | TERMINATED   |      0% |       0MB | FCFS         |        - | fin_natural
2025-09-06 00:55:25.466 | CAMBIO_ESTADO      |      2 | RUNNING      |      0% |     105MB | FCFS         |        - | READY→RUNNING
2025-09-06 00:55:25.467 | EJECUTAR_TICK      |      2 | RUNNING      |     44% |     142MB | FCFS         |        - | rafagaRestante=10
2025-09-06 00:55:25.966 | CREAR_PROCESO      |      5 | READY        |      0% |     197MB | FCFS         |        - | rafaga=9, prioridad=4
2025-09-06 00:55:25.967 | CAMBIO_ESTADO      |      5 | READY        |      0% |     197MB | FCFS         |        - | NEW→READY
2025-09-06 00:55:25.968 | EJECUTAR_TICK      |      2 | RUNNING      |     33% |      94MB | FCFS         |        - | rafagaRestante=9
2025-09-06 00:55:26.466 | EJECUTAR_TICK      |      2 | RUNNING      |     28% |     466MB | FCFS         |        - | rafagaRestante=8
2025-09-06 00:55:26.966 | CREAR_PROCESO      |      6 | READY        |      0% |     194MB | FCFS         |        - | rafaga=7, prioridad=2
2025-09-06 00:55:26.966 | CAMBIO_ESTADO      |      6 | READY        |      0% |     194MB | FCFS         |        - | NEW→READY
2025-09-06 00:55:26.967 | EJECUTAR_TICK      |      2 | RUNNING      |     82% |     175MB | FCFS         |        - | rafagaRestante=7
2025-09-06 00:55:27.468 | CREAR_PROCESO      |      7 | READY        |      0% |      16MB | FCFS         |        - | rafaga=6, prioridad=4
2025-09-06 00:55:27.470 | CAMBIO_ESTADO      |      7 | READY        |      0% |      16MB | FCFS         |        - | NEW→READY
2025-09-06 00:55:27.471 | EJECUTAR_TICK      |      2 | RUNNING      |     10% |     154MB | FCFS         |        - | rafagaRestante=6
2025-09-06 00:55:27.966 | EJECUTAR_TICK      |      2 | RUNNING      |     28% |     122MB | FCFS         |        - | rafagaRestante=5
2025-09-06 00:55:28.467 | CREAR_PROCESO      |      8 | READY        |      0% |     176MB | FCFS         |        - | rafaga=6, prioridad=3
2025-09-06 00:55:28.468 | CAMBIO_ESTADO      |      8 | READY        |      0% |     176MB | FCFS         |        - | NEW→READY
2025-09-06 00:55:28.469 | EJECUTAR_TICK      |      2 | RUNNING      |     54% |     167MB | FCFS         |        - | rafagaRestante=4
2025-09-06 00:55:28.966 | CREAR_PROCESO      |      9 | READY        |      0% |      15MB | FCFS         |        - | rafaga=9, prioridad=4
2025-09-06 00:55:28.966 | CAMBIO_ESTADO      |      9 | READY        |      0% |      15MB | FCFS         |        - | NEW→READY
2025-09-06 00:55:28.966 | EJECUTAR_TICK      |      2 | RUNNING      |     36% |     407MB | FCFS         |        - | rafagaRestante=3
