TIMESTAMP               | EVENTO             |    PID | ESTADO       |    CPU% |       MEM | ALGORITMO    |  QUANTUM | DETALLE
------------------------+--------------------+--------+--------------+---------+-----------+--------------+----------+-----------------------------
2025-09-17 09:31:03.985 | INICIO_SIMULACION  |      - | READY        |       - |         - | SJF          |        - | tickMs=500, probNuevo=0.35
2025-09-17 09:31:06.126 | IDLE               |      - | IDLE         |       - |         - | SJF          |        - | sin procesos listos
2025-09-17 09:31:06.625 | IDLE               |      - | IDLE         |       - |         - | SJF          |        - | sin procesos listos
2025-09-17 09:31:07.125 | IDLE               |      - | IDLE         |       - |         - | SJF          |        - | sin procesos listos
2025-09-17 09:31:07.629 | CREAR_PROCESO      |      1 | READY        |      0% |      24MB | SJF          |        - | rafaga=6, prioridad=5
2025-09-17 09:31:07.630 | CAMBIO_ESTADO      |      1 | READY        |      0% |      24MB | SJF          |        - | NEW→READY
2025-09-17 09:31:07.631 | CAMBIO_ESTADO      |      1 | RUNNING      |      0% |      24MB | SJF          |        - | READY→RUNNING
2025-09-17 09:31:07.631 | EJECUTAR_TICK      |      1 | RUNNING      |     30% |     296MB | SJF          |        - | rafagaRestante=5
2025-09-17 09:31:08.125 | EJECUTAR_TICK      |      1 | RUNNING      |     36% |     120MB | SJF          |        - | rafagaRestante=4
2025-09-17 09:31:08.625 | EJECUTAR_TICK      |      1 | RUNNING      |     29% |     402MB | SJF          |        - | rafagaRestante=3
2025-09-17 09:31:09.126 | CREAR_PROCESO      |      2 | READY        |      0% |     105MB | SJF          |        - | rafaga=11, prioridad=1
2025-09-17 09:31:09.127 | CAMBIO_ESTADO      |      2 | READY        |      0% |     105MB | SJF          |        - | NEW→READY
2025-09-17 09:31:09.127 | EJECUTAR_TICK      |      1 | RUNNING      |     80% |     243MB | SJF          |        - | rafagaRestante=2
2025-09-17 09:31:09.626 | CREAR_PROCESO      |      3 | READY        |      0% |     116MB | SJF          |        - | rafaga=11, prioridad=2
2025-09-17 09:31:09.627 | CAMBIO_ESTADO      |      3 | READY        |      0% |     116MB | SJF          |        - | NEW→READY
