TIMESTAMP               | EVENTO             |    PID | ESTADO       |    CPU% |       MEM | ALGORITMO    |  QUANTUM | DETALLE
------------------------+--------------------+--------+--------------+---------+-----------+--------------+----------+-----------------------------
2025-09-17 09:30:12.991 | INICIO_SIMULACION  |      - | READY        |       - |         - | FCFS         |        - | tickMs=500, probNuevo=0.35
2025-09-17 09:30:14.449 | IDLE               |      - | IDLE         |       - |         - | FCFS         |        - | sin procesos listos
2025-09-17 09:30:14.948 | IDLE               |      - | IDLE         |       - |         - | FCFS         |        - | sin procesos listos
2025-09-17 09:30:15.448 | IDLE               |      - | IDLE         |       - |         - | FCFS         |        - | sin procesos listos
2025-09-17 09:30:15.956 | CREAR_PROCESO      |      1 | READY        |      0% |     132MB | FCFS         |        - | rafaga=6, prioridad=5
2025-09-17 09:30:15.957 | CAMBIO_ESTADO      |      1 | READY        |      0% |     132MB | FCFS         |        - | NEW→READY
2025-09-17 09:30:15.960 | CAMBIO_ESTADO      |      1 | RUNNING      |      0% |     132MB | FCFS         |        - | READY→RUNNING
2025-09-17 09:30:15.963 | EJECUTAR_TICK      |      1 | RUNNING      |     99% |     281MB | FCFS         |        - | rafagaRestante=5
2025-09-17 09:30:16.448 | EJECUTAR_TICK      |      1 | RUNNING      |     40% |     201MB | FCFS         |        - | rafagaRestante=4
2025-09-17 09:30:16.948 | EJECUTAR_TICK      |      1 | RUNNING      |     46% |     133MB | FCFS         |        - | rafagaRestante=3
2025-09-17 09:30:17.448 | CREAR_PROCESO      |      2 | READY        |      0% |     138MB | FCFS         |        - | rafaga=11, prioridad=2
2025-09-17 09:30:17.450 | CAMBIO_ESTADO      |      2 | READY        |      0% |     138MB | FCFS         |        - | NEW→READY
2025-09-17 09:30:17.451 | EJECUTAR_TICK      |      1 | RUNNING      |    100% |     352MB | FCFS         |        - | rafagaRestante=2
2025-09-17 09:30:17.948 | EJECUTAR_TICK      |      1 | RUNNING      |     74% |      76MB | FCFS         |        - | rafagaRestante=1
2025-09-17 09:30:18.448 | EJECUTAR_TICK      |      1 | RUNNING      |      0% |       0MB | FCFS         |        - | rafagaRestante=0
2025-09-17 09:30:18.449 | CAMBIO_ESTADO      |      1 | TERMINATED   |      0% |       0MB | FCFS         |        - | RUNNING→TERMINATED
2025-09-17 09:30:18.450 | TERMINAR_PROCESO   |      1 | TERMINATED   |      0% |       0MB | FCFS         |        - | fin_natural
2025-09-17 09:30:18.948 | CAMBIO_ESTADO      |      2 | RUNNING      |      0% |     138MB | FCFS         |        - | READY→RUNNING
2025-09-17 09:30:18.949 | EJECUTAR_TICK      |      2 | RUNNING      |     41% |      50MB | FCFS         |        - | rafagaRestante=10
2025-09-17 09:30:19.448 | EJECUTAR_TICK      |      2 | RUNNING      |     43% |     304MB | FCFS         |        - | rafagaRestante=9
2025-09-17 09:30:19.948 | CREAR_PROCESO      |      3 | READY        |      0% |     142MB | FCFS         |        - | rafaga=10, prioridad=4
2025-09-17 09:30:19.949 | CAMBIO_ESTADO      |      3 | READY        |      0% |     142MB | FCFS         |        - | NEW→READY
2025-09-17 09:30:19.950 | EJECUTAR_TICK      |      2 | RUNNING      |     11% |     362MB | FCFS         |        - | rafagaRestante=8
2025-09-17 09:30:20.448 | EJECUTAR_TICK      |      2 | RUNNING      |     91% |      50MB | FCFS         |        - | rafagaRestante=7
2025-09-17 09:30:20.948 | CREAR_PROCESO      |      4 | READY        |      0% |     166MB | FCFS         |        - | rafaga=6, prioridad=3
2025-09-17 09:30:20.949 | CAMBIO_ESTADO      |      4 | READY        |      0% |     166MB | FCFS         |        - | NEW→READY
2025-09-17 09:30:20.950 | EJECUTAR_TICK      |      2 | RUNNING      |     28% |     131MB | FCFS         |        - | rafagaRestante=6
2025-09-17 09:30:21.448 | EJECUTAR_TICK      |      2 | RUNNING      |     59% |     396MB | FCFS         |        - | rafagaRestante=5
2025-09-17 09:30:21.948 | EJECUTAR_TICK      |      2 | RUNNING      |     75% |      71MB | FCFS         |        - | rafagaRestante=4
2025-09-17 09:30:22.448 | EJECUTAR_TICK      |      2 | RUNNING      |     86% |      23MB | FCFS         |        - | rafagaRestante=3
2025-09-17 09:30:22.948 | CREAR_PROCESO      |      5 | READY        |      0% |     189MB | FCFS         |        - | rafaga=9, prioridad=1
2025-09-17 09:30:22.949 | CAMBIO_ESTADO      |      5 | READY        |      0% |     189MB | FCFS         |        - | NEW→READY
2025-09-17 09:30:22.950 | EJECUTAR_TICK      |      2 | RUNNING      |     80% |     485MB | FCFS         |        - | rafagaRestante=2
2025-09-17 09:30:23.448 | EJECUTAR_TICK      |      2 | RUNNING      |     43% |     171MB | FCFS         |        - | rafagaRestante=1
2025-09-17 09:30:23.948 | EJECUTAR_TICK      |      2 | RUNNING      |      0% |       0MB | FCFS         |        - | rafagaRestante=0
2025-09-17 09:30:23.949 | CAMBIO_ESTADO      |      2 | TERMINATED   |      0% |       0MB | FCFS         |        - | RUNNING→TERMINATED
2025-09-17 09:30:23.950 | TERMINAR_PROCESO   |      2 | TERMINATED   |      0% |       0MB | FCFS         |        - | fin_natural
2025-09-17 09:30:24.448 | CAMBIO_ESTADO      |      3 | RUNNING      |      0% |     142MB | FCFS         |        - | READY→RUNNING
2025-09-17 09:30:24.449 | EJECUTAR_TICK      |      3 | RUNNING      |     24% |     278MB | FCFS         |        - | rafagaRestante=9
2025-09-17 09:30:24.948 | EJECUTAR_TICK      |      3 | RUNNING      |     51% |     313MB | FCFS         |        - | rafagaRestante=8
2025-09-17 09:30:25.448 | CREAR_PROCESO      |      6 | READY        |      0% |     189MB | FCFS         |        - | rafaga=5, prioridad=5
2025-09-17 09:30:25.449 | CAMBIO_ESTADO      |      6 | READY        |      0% |     189MB | FCFS         |        - | NEW→READY
2025-09-17 09:30:25.451 | EJECUTAR_TICK      |      3 | RUNNING      |     23% |     388MB | FCFS         |        - | rafagaRestante=7
2025-09-17 09:30:25.948 | CREAR_PROCESO      |      7 | READY        |      0% |      75MB | FCFS         |        - | rafaga=8, prioridad=2
2025-09-17 09:30:25.948 | CAMBIO_ESTADO      |      7 | READY        |      0% |      75MB | FCFS         |        - | NEW→READY
2025-09-17 09:30:25.949 | EJECUTAR_TICK      |      3 | RUNNING      |     79% |      74MB | FCFS         |        - | rafagaRestante=6
2025-09-17 09:30:26.448 | EJECUTAR_TICK      |      3 | RUNNING      |     37% |      78MB | FCFS         |        - | rafagaRestante=5
2025-09-17 09:30:26.948 | EJECUTAR_TICK      |      3 | RUNNING      |     42% |     269MB | FCFS         |        - | rafagaRestante=4
2025-09-17 09:30:27.448 | CREAR_PROCESO      |      8 | READY        |      0% |     113MB | FCFS         |        - | rafaga=10, prioridad=3
2025-09-17 09:30:27.449 | CAMBIO_ESTADO      |      8 | READY        |      0% |     113MB | FCFS         |        - | NEW→READY
2025-09-17 09:30:27.450 | EJECUTAR_TICK      |      3 | RUNNING      |     80% |     347MB | FCFS         |        - | rafagaRestante=3
2025-09-17 09:30:27.948 | EJECUTAR_TICK      |      3 | RUNNING      |     67% |     287MB | FCFS         |        - | rafagaRestante=2
2025-09-17 09:30:28.448 | EJECUTAR_TICK      |      3 | RUNNING      |     67% |      61MB | FCFS         |        - | rafagaRestante=1
2025-09-17 09:30:28.948 | EJECUTAR_TICK      |      3 | RUNNING      |      0% |       0MB | FCFS         |        - | rafagaRestante=0
2025-09-17 09:30:28.949 | CAMBIO_ESTADO      |      3 | TERMINATED   |      0% |       0MB | FCFS         |        - | RUNNING→TERMINATED
2025-09-17 09:30:28.950 | TERMINAR_PROCESO   |      3 | TERMINATED   |      0% |       0MB | FCFS         |        - | fin_natural
2025-09-17 09:30:29.448 | CAMBIO_ESTADO      |      4 | RUNNING      |      0% |     166MB | FCFS         |        - | READY→RUNNING
2025-09-17 09:30:29.450 | EJECUTAR_TICK      |      4 | RUNNING      |     31% |     131MB | FCFS         |        - | rafagaRestante=5
2025-09-17 09:30:29.948 | EJECUTAR_TICK      |      4 | RUNNING      |     92% |     101MB | FCFS         |        - | rafagaRestante=4
2025-09-17 09:30:30.348 | FIN_SIMULACION     |      - | -            |       - |         - | -            |        - | 
