TIMESTAMP               | EVENTO             |    PID | ESTADO       |    CPU% |       MEM | ALGORITMO    |  QUANTUM | DETALLE
------------------------+--------------------+--------+--------------+---------+-----------+--------------+----------+-----------------------------
2025-09-05 11:46:54.929 | INICIO_SIMULACION  |      - | READY        |       - |         - | RR           |        3 | tickMs=500, probNuevo=0.35
2025-09-05 11:46:54.933 | IDLE               |      - | IDLE         |       - |         - | RR           |        3 | sin procesos listos
2025-09-05 11:46:55.433 | IDLE               |      - | IDLE         |       - |         - | RR           |        3 | sin procesos listos
2025-09-05 11:46:55.934 | IDLE               |      - | IDLE         |       - |         - | RR           |        3 | sin procesos listos
2025-09-05 11:46:56.481 | CREAR_PROCESO      |      1 | READY        |      0% |     199MB | RR           |        3 | rafaga=6, prioridad=5
2025-09-05 11:46:56.483 | CAMBIO_ESTADO      |      1 | READY        |      0% |     199MB | RR           |        3 | NEW→READY
2025-09-05 11:46:56.486 | CAMBIO_ESTADO      |      1 | RUNNING      |      0% |     199MB | RR           |        3 | READY→RUNNING
2025-09-05 11:46:56.488 | EJECUTAR_TICK      |      1 | RUNNING      |     72% |     138MB | RR           |        3 | rafagaRestante=5
2025-09-05 11:46:56.938 | CREAR_PROCESO      |      2 | READY        |      0% |      68MB | RR           |        3 | rafaga=8, prioridad=2
2025-09-05 11:46:56.939 | CAMBIO_ESTADO      |      2 | READY        |      0% |      68MB | RR           |        3 | NEW→READY
2025-09-05 11:46:56.941 | EJECUTAR_TICK      |      1 | RUNNING      |     49% |     355MB | RR           |        3 | rafagaRestante=4
2025-09-05 11:46:57.434 | EJECUTAR_TICK      |      1 | RUNNING      |     16% |      38MB | RR           |        3 | rafagaRestante=3
2025-09-05 11:46:57.435 | CAMBIO_ESTADO      |      1 | READY        |      0% |      38MB | RR           |        3 | preempt: quantum agotado
2025-09-05 11:46:57.939 | CREAR_PROCESO      |      3 | READY        |      0% |      97MB | RR           |        3 | rafaga=11, prioridad=1
2025-09-05 11:46:57.941 | CAMBIO_ESTADO      |      3 | READY        |      0% |      97MB | RR           |        3 | NEW→READY
2025-09-05 11:46:57.944 | CAMBIO_ESTADO      |      2 | RUNNING      |      0% |      68MB | RR           |        3 | READY→RUNNING
