TIMESTAMP               | EVENTO             |    PID | ESTADO       |    CPU% |       MEM | ALGORITMO    |  QUANTUM | DETALLE
------------------------+--------------------+--------+--------------+---------+-----------+--------------+----------+-----------------------------
2025-09-17 10:09:37.670 | INICIO_SIMULACION  |      - | READY        |       - |         - | FCFS         |        - | tickMs=500, probNuevo=0.35
2025-09-17 10:09:39.337 | IDLE               |      - | IDLE         |       - |         - | FCFS         |        - | sin procesos listos
2025-09-17 10:09:39.836 | IDLE               |      - | IDLE         |       - |         - | FCFS         |        - | sin procesos listos
2025-09-17 10:09:40.336 | IDLE               |      - | IDLE         |       - |         - | FCFS         |        - | sin procesos listos
2025-09-17 10:09:40.838 | CREAR_PROCESO      |      1 | READY        |      0% |      24MB | FCFS         |        - | rafaga=6, prioridad=5
2025-09-17 10:09:40.839 | CAMBIO_ESTADO      |      1 | READY        |      0% |      24MB | FCFS         |        - | NEW→READY
2025-09-17 10:09:40.840 | CAMBIO_ESTADO      |      1 | RUNNING      |      0% |      24MB | FCFS         |        - | READY→RUNNING
2025-09-17 10:09:40.841 | EJECUTAR_TICK      |      1 | RUNNING      |     30% |     296MB | FCFS         |        - | rafagaRestante=5
2025-09-17 10:09:41.336 | EJECUTAR_TICK      |      1 | RUNNING      |     36% |     120MB | FCFS         |        - | rafagaRestante=4
2025-09-17 10:09:41.836 | EJECUTAR_TICK      |      1 | RUNNING      |     29% |     402MB | FCFS         |        - | rafagaRestante=3
2025-09-17 10:09:42.336 | CREAR_PROCESO      |      2 | READY        |      0% |     105MB | FCFS         |        - | rafaga=11, prioridad=1
2025-09-17 10:09:42.337 | CAMBIO_ESTADO      |      2 | READY        |      0% |     105MB | FCFS         |        - | NEW→READY
2025-09-17 10:09:42.338 | EJECUTAR_TICK      |      1 | RUNNING      |     80% |     243MB | FCFS         |        - | rafagaRestante=2
2025-09-17 10:09:42.836 | CREAR_PROCESO      |      3 | READY        |      0% |     116MB | FCFS         |        - | rafaga=11, prioridad=2
2025-09-17 10:09:42.838 | CAMBIO_ESTADO      |      3 | READY        |      0% |     116MB | FCFS         |        - | NEW→READY
2025-09-17 10:09:42.839 | EJECUTAR_TICK      |      1 | RUNNING      |     90% |     122MB | FCFS         |        - | rafagaRestante=1
2025-09-17 10:09:43.336 | CREAR_PROCESO      |      4 | READY        |      0% |      25MB | FCFS         |        - | rafaga=10, prioridad=3
2025-09-17 10:09:43.337 | CAMBIO_ESTADO      |      4 | READY        |      0% |      25MB | FCFS         |        - | NEW→READY
2025-09-17 10:09:43.338 | EJECUTAR_TICK      |      1 | RUNNING      |      0% |       0MB | FCFS         |        - | rafagaRestante=0
2025-09-17 10:09:43.339 | CAMBIO_ESTADO      |      1 | TERMINATED   |      0% |       0MB | FCFS         |        - | RUNNING→TERMINATED
2025-09-17 10:09:43.340 | TERMINAR_PROCESO   |      1 | TERMINATED   |      0% |       0MB | FCFS         |        - | fin_natural
2025-09-17 10:09:43.836 | CAMBIO_ESTADO      |      2 | RUNNING      |      0% |     105MB | FCFS         |        - | READY→RUNNING
2025-09-17 10:09:43.837 | EJECUTAR_TICK      |      2 | RUNNING      |     44% |     142MB | FCFS         |        - | rafagaRestante=10
2025-09-17 10:09:44.336 | CREAR_PROCESO      |      5 | READY        |      0% |     197MB | FCFS         |        - | rafaga=9, prioridad=4
2025-09-17 10:09:44.337 | CAMBIO_ESTADO      |      5 | READY        |      0% |     197MB | FCFS         |        - | NEW→READY
2025-09-17 10:09:44.338 | EJECUTAR_TICK      |      2 | RUNNING      |     33% |      94MB | FCFS         |        - | rafagaRestante=9
2025-09-17 10:09:44.836 | EJECUTAR_TICK      |      2 | RUNNING      |     28% |     466MB | FCFS         |        - | rafagaRestante=8
2025-09-17 10:09:45.337 | CREAR_PROCESO      |      6 | READY        |      0% |     194MB | FCFS         |        - | rafaga=7, prioridad=2
2025-09-17 10:09:45.338 | CAMBIO_ESTADO      |      6 | READY        |      0% |     194MB | FCFS         |        - | NEW→READY
2025-09-17 10:09:45.339 | EJECUTAR_TICK      |      2 | RUNNING      |     82% |     175MB | FCFS         |        - | rafagaRestante=7
2025-09-17 10:09:45.836 | CREAR_PROCESO      |      7 | READY        |      0% |      16MB | FCFS         |        - | rafaga=6, prioridad=4
2025-09-17 10:09:45.837 | CAMBIO_ESTADO      |      7 | READY        |      0% |      16MB | FCFS         |        - | NEW→READY
2025-09-17 10:09:45.838 | EJECUTAR_TICK      |      2 | RUNNING      |     10% |     154MB | FCFS         |        - | rafagaRestante=6
2025-09-17 10:09:46.336 | EJECUTAR_TICK      |      2 | RUNNING      |     28% |     122MB | FCFS         |        - | rafagaRestante=5
2025-09-17 10:09:46.836 | CREAR_PROCESO      |      8 | READY        |      0% |     176MB | FCFS         |        - | rafaga=6, prioridad=3
2025-09-17 10:09:46.837 | CAMBIO_ESTADO      |      8 | READY        |      0% |     176MB | FCFS         |        - | NEW→READY
2025-09-17 10:09:46.838 | EJECUTAR_TICK      |      2 | RUNNING      |     54% |     167MB | FCFS         |        - | rafagaRestante=4
2025-09-17 10:09:47.336 | CREAR_PROCESO      |      9 | READY        |      0% |      15MB | FCFS         |        - | rafaga=9, prioridad=4
2025-09-17 10:09:47.337 | CAMBIO_ESTADO      |      9 | READY        |      0% |      15MB | FCFS         |        - | NEW→READY
2025-09-17 10:09:47.338 | EJECUTAR_TICK      |      2 | RUNNING      |     36% |     407MB | FCFS         |        - | rafagaRestante=3
2025-09-17 10:09:47.836 | EJECUTAR_TICK      |      2 | RUNNING      |     74% |     196MB | FCFS         |        - | rafagaRestante=2
2025-09-17 10:09:48.336 | EJECUTAR_TICK      |      2 | RUNNING      |     99% |     264MB | FCFS         |        - | rafagaRestante=1
2025-09-17 10:09:48.837 | EJECUTAR_TICK      |      2 | RUNNING      |      0% |       0MB | FCFS         |        - | rafagaRestante=0
2025-09-17 10:09:48.838 | CAMBIO_ESTADO      |      2 | TERMINATED   |      0% |       0MB | FCFS         |        - | RUNNING→TERMINATED
2025-09-17 10:09:48.838 | TERMINAR_PROCESO   |      2 | TERMINATED   |      0% |       0MB | FCFS         |        - | fin_natural
2025-09-17 10:09:49.336 | CREAR_PROCESO      |     10 | READY        |      0% |     127MB | FCFS         |        - | rafaga=6, prioridad=1
2025-09-17 10:09:49.337 | CAMBIO_ESTADO      |     10 | READY        |      0% |     127MB | FCFS         |        - | NEW→READY
2025-09-17 10:09:49.338 | CAMBIO_ESTADO      |      3 | RUNNING      |      0% |     116MB | FCFS         |        - | READY→RUNNING
2025-09-17 10:09:49.339 | EJECUTAR_TICK      |      3 | RUNNING      |     47% |     434MB | FCFS         |        - | rafagaRestante=10
2025-09-17 10:09:49.836 | EJECUTAR_TICK      |      3 | RUNNING      |     61% |     403MB | FCFS         |        - | rafagaRestante=9
2025-09-17 10:09:50.336 | EJECUTAR_TICK      |      3 | RUNNING      |     20% |     432MB | FCFS         |        - | rafagaRestante=8
2025-09-17 10:09:50.836 | EJECUTAR_TICK      |      3 | RUNNING      |     44% |     387MB | FCFS         |        - | rafagaRestante=7
2025-09-17 10:09:51.336 | EJECUTAR_TICK      |      3 | RUNNING      |     56% |     153MB | FCFS         |        - | rafagaRestante=6
2025-09-17 10:09:51.836 | EJECUTAR_TICK      |      3 | RUNNING      |     56% |     286MB | FCFS         |        - | rafagaRestante=5
2025-09-17 10:09:52.336 | CREAR_PROCESO      |     11 | READY        |      0% |     113MB | FCFS         |        - | rafaga=9, prioridad=2
2025-09-17 10:09:52.337 | CAMBIO_ESTADO      |     11 | READY        |      0% |     113MB | FCFS         |        - | NEW→READY
2025-09-17 10:09:52.337 | EJECUTAR_TICK      |      3 | RUNNING      |     12% |     171MB | FCFS         |        - | rafagaRestante=4
2025-09-17 10:09:52.836 | EJECUTAR_TICK      |      3 | RUNNING      |     91% |     107MB | FCFS         |        - | rafagaRestante=3
2025-09-17 10:09:53.336 | EJECUTAR_TICK      |      3 | RUNNING      |     51% |      96MB | FCFS         |        - | rafagaRestante=2
2025-09-17 10:09:53.836 | CREAR_PROCESO      |     12 | READY        |      0% |      71MB | FCFS         |        - | rafaga=5, prioridad=5
2025-09-17 10:09:53.837 | CAMBIO_ESTADO      |     12 | READY        |      0% |      71MB | FCFS         |        - | NEW→READY
2025-09-17 10:09:53.838 | EJECUTAR_TICK      |      3 | RUNNING      |     79% |     295MB | FCFS         |        - | rafagaRestante=1
2025-09-17 10:09:54.336 | EJECUTAR_TICK      |      3 | RUNNING      |      0% |       0MB | FCFS         |        - | rafagaRestante=0
